JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Montant	Sens	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
ACH	ACHATS	ACH-65	20120519	615000	REPARATIONS MATERIEL			120508	20120519	BRICO DEPOT	280,69	D			20130715		
ACH	ACHATS	ACH-66	20120519	401000	COLLECTIF FOURNISSEURS	X401GALPI	401GALPI     Ets GALPIN	120532	20120519	Ets GALPIN	76,35	C			20130715		
ACH	ACHATS	ACH-66	20120519	445660	TVA DEDUCTIBLE			120532	20120519	Ets GALPIN	12,51	D			20130715		
ACH	ACHATS	ACH-66	20120519	615000	REPARATIONS MATERIEL			120532	20120519	Ets GALPIN	63,84	D			20130715		
ACH	ACHATS	ACH-67	20120521	401000	COLLECTIF FOURNISSEURS	X401IPL	401IPL       I P L	120509	20120521	I P L	121,45	C			20130715		
ACH	ACHATS	ACH-67	20120521	445660	TVA DEDUCTIBLE			120509	20120521	I P L	19,9	D			20130715		
ACH	ACHATS	ACH-67	20120521	606400	ACH.FOURN.ADMINISTRATIVES			120509	20120521	I P L	101,55	D			20130715		
ACH	ACHATS	ACH-68	20120522	401000	COLLECTIF FOURNISSEURS	X401DIVERS	401DIVERS    DIVERS	120502	20120522	RESTO AUBERGE ABBA	107,9	C			20130715		
ACH	ACHATS	ACH-68	20120522	445660	TVA DEDUCTIBLE			120502	20120522	RESTO AUBERGE ABBA	7,67	D			20130715		
ACH	ACHATS	ACH-68	20120522	625600	RECEPTION			120502	20120522	RESTO AUBERGE ABBA	100,23	D			20130715		
ACH	ACHATS	ACH-69	20120523	401000	COLLECTIF FOURNISSEURS	X401CONTY	401CONTY     CONTY	120533	20120523	CONTY	53,7	C			20130715		
ACH	ACHATS	ACH-69	20120523	445660	TVA DEDUCTIBLE			120533	20120523	CONTY	8,8	D			20130715		
ACH	ACHATS	ACH-69	20120523	615550	ENTRETIEN MATERIEL BUREAU			120533	20120523	CONTY	44,9	D			20130715		
ACH	ACHATS	ACH-70	20120524	401000	COLLECTIF FOURNISSEURS	X401SUPERPNEUS	401SUPERPNEUSSUPERPNEUS	120531	20120524	SUPERPNEUS	109,08	C			20130715		
ACH	ACHATS	ACH-70	20120524	445660	TVA DEDUCTIBLE			120531	20120524	SUPERPNEUS	17,88	D			20130715		
ACH	ACHATS	ACH-70	20120524	615000	REPARATIONS MATERIEL			120531	20120524	SUPERPNEUS	91,2	D			20130715		
ACH	ACHATS	ACH-71	20120526	401000	COLLECTIF FOURNISSEURS	X401CARREFO	401CARREFO   CARREFOUR MARKET	120512	20120526	CARREFOUR MARKET	67,3	C			20130715		
ACH	ACHATS	ACH-71	20120526	445660	TVA DEDUCTIBLE			120512	20120526	CARREFOUR MARKET	3,51	D			20130715		
ACH	ACHATS	ACH-71	20120526	625600	RECEPTION			120512	20120526	CARREFOUR MARKET	63,79	D			20130715		
ACH	ACHATS	ACH-72	20120526	401000	COLLECTIF FOURNISSEURS	X401CARREFO	401CARREFO   CARREFOUR MARKET	120513	20120526	CARREFOUR MARKET	11,6	C			20130715		
ACH	ACHATS	ACH-72	20120526	445660	TVA DEDUCTIBLE			120513	20120526	CARREFOUR MARKET	0,6	D			20130715		
ACH	ACHATS	ACH-72	20120526	625600	RECEPTION			120513	20120526	CARREFOUR MARKET	11	D			20130715		
ACH	ACHATS	ACH-73	20120529	401000	COLLECTIF FOURNISSEURS	X401SOCOTEC	401SOCOTEC   SOCOTEC	120526	20120529	SOCOTEC	389,01	C			20130715		
ACH	ACHATS	ACH-73	20120529	445660	TVA DEDUCTIBLE			120526	20120529	SOCOTEC	63,75	D			20130715		
ACH	ACHATS	ACH-73	20120529	615600	MAINTENANCE			120526	20120529	SOCOTEC	325,26	D			20130715		
ACH	ACHATS	ACH-74	20120530	401000	COLLECTIF FOURNISSEURS	X401TOLLEMER	401TOLLEMER  SARL TOLLEMER Ph	120534	20120530	SARL TOLLEMER Ph	1366,82	C			20130715		
ACH	ACHATS	ACH-74	20120530	445660	TVA DEDUCTIBLE			120534	20120530	SARL TOLLEMER Ph	89,42	D			20130715		
ACH	ACHATS	ACH-74	20120530	601000	ACH.MATIERES PREMIERES			120534	20120530	SARL TOLLEMER Ph	1277,4	D			20130715		
ACH	ACHATS	ACH-75	20120530	401000	COLLECTIF FOURNISSEURS	X401DROUIN	401DROUIN    DROUIN BG	120541	20120530	DROUIN BG	3188,3	C			20130715		
ACH	ACHATS	ACH-75	20120530	445660	TVA DEDUCTIBLE			120541	20120530	DROUIN BG	208,58	D			20130715		
ACH	ACHATS	ACH-75	20120530	601000	ACH.MATIERES PREMIERES			120541	20120530	DROUIN BG	2979,72	D			20130715		
ACH	ACHATS	ACH-76	20120531	401000	COLLECTIF FOURNISSEURS	X401SCICHAMP	401SCICHAMP  SCI DU CHAMP LONG	120503	20120531	SCI DU CHAMP LONG	1094,34	C			20130715		
ACH	ACHATS	ACH-76	20120531	445660	TVA DEDUCTIBLE			120503	20120531	SCI DU CHAMP LONG	179,34	D			20130715		
ACH	ACHATS	ACH-76	20120531	613200	LOCATIONS IMMOBILIERES			120503	20120531	SCI DU CHAMP LONG	915	D			20130715		
ACH	ACHATS	ACH-77	20120531	401000	COLLECTIF FOURNISSEURS	X401DIVERS	401DIVERS    DIVERS	120523	20120531	RESTO LA GRANGE	46,26	C			20130715		
ACH	ACHATS	ACH-77	20120531	445660	TVA DEDUCTIBLE			120523	20120531	RESTO LA GRANGE	7,58	D			20130715		
ACH	ACHATS	ACH-77	20120531	625600	RECEPTION			120523	20120531	RESTO LA GRANGE	38,68	D			20130715		
ACH	ACHATS	ACH-78	20120531	401000	COLLECTIF FOURNISSEURS	X401STB	401STB       S T B	120524	20120531	S T B	3783,39	C			20130715		
ACH	ACHATS	ACH-78	20120531	445660	TVA DEDUCTIBLE			120524	20120531	S T B	620,02	D			20130715		
ACH	ACHATS	ACH-78	20120531	615000	REPARATIONS MATERIEL			120524	20120531	S T B	3163,37	D			20130715		
ACH	ACHATS	ACH-79	20120531	401000	COLLECTIF FOURNISSEURS	X401STB	401STB       S T B	120525	20120531	S T B	1841,72	C			20130715		
ACH	ACHATS	ACH-79	20120531	445660	TVA DEDUCTIBLE			120525	20120531	S T B	301,82	D			20130715		
ACH	ACHATS	ACH-79	20120531	615000	REPARATIONS MATERIEL			120525	20120531	S T B	1539,9	D			20130715		
ACH	ACHATS	ACH-80	20120531	401000	COLLECTIF FOURNISSEURS	X401IN	401IN        INTERSERVICES	120527	20120531	INTERSERVICES	297,13	C			20130715		
ACH	ACHATS	ACH-80	20120531	445660	TVA DEDUCTIBLE			120527	20120531	INTERSERVICES	48,69	D			20130715		
ACH	ACHATS	ACH-80	20120531	615000	REPARATIONS MATERIEL			120527	20120531	INTERSERVICES	248,44	D			20130715		
ACH	ACHATS	ACH-81	20120531	401000	COLLECTIF FOURNISSEURS	X401QUINC	401QUINC     QUINCAILLERIE SARTHOISE	120528	20120531	QUINCAILLERIE SART	84,95	C			20130715		
ACH	ACHATS	ACH-81	20120531	445660	TVA DEDUCTIBLE			120528	20120531	QUINCAILLERIE SART	13,92	D			20130715		
ACH	ACHATS	ACH-81	20120531	615000	REPARATIONS MATERIEL			120528	20120531	QUINCAILLERIE SART	71,03	D			20130715		
ACH	ACHATS	ACH-82	20120531	401000	COLLECTIF FOURNISSEURS	X401FOUQUET	401FOUQUET   FOUQUET	120529	20120531	FOUQUET	502,32	C			20130715		
ACH	ACHATS	ACH-82	20120531	445660	TVA DEDUCTIBLE			120529	20120531	FOUQUET	82,32	D			20130715		
ACH	ACHATS	ACH-82	20120531	615500	ENTRETIEN CHANTIER			120529	20120531	FOUQUET	420	D			20130715		
ACH	ACHATS	ACH-83	20120531	401000	COLLECTIF FOURNISSEURS	X401TELECOM	401TELECOM   TELECOM	120536	20120531	TELECOM ORANGE	39	C			20130715		
ACH	ACHATS	ACH-83	20120531	445660	TVA DEDUCTIBLE			120536	20120531	TELECOM ORANGE	6,39	D			20130715		
ACH	ACHATS	ACH-83	20120531	626200	TELEPHONE			120536	20120531	TELECOM ORANGE	32,61	D			20130715		
ACH	ACHATS	ACH-84	20120531	401000	COLLECTIF FOURNISSEURS	X401FITECO	401FITECO    FITECO	120538	20120531	FITECO	282,02	C			20130715		
ACH	ACHATS	ACH-84	20120531	445660	TVA DEDUCTIBLE			120538	20120531	FITECO	46,22	D			20130715		
ACH	ACHATS	ACH-84	20120531	622600	HONORAIRES COMPTABLES			120538	20120531	FITECO	235,8	D			20130715		
ACH	ACHATS	ACH-85	20120531	401000	COLLECTIF FOURNISSEURS	X401SOPROMO	401SOPROMO   SOPROMO	120539	20120531	SOPROMO	1317,99	C			20130715		
ACH	ACHATS	ACH-85	20120531	445660	TVA DEDUCTIBLE			120539	20120531	SOPROMO	215,99	D			20130715		
ACH	ACHATS	ACH-85	20120531	615000	REPARATIONS MATERIEL			120539	20120531	SOPROMO	1102	D			20130715		
ACH	ACHATS	ACH-86	20120531	401000	COLLECTIF FOURNISSEURS	X401BRULONJ	401BRULONJ   BRULON Joseph	120540	20120531	BRULON Joseph	5985,24	C			20130715		
ACH	ACHATS	ACH-86	20120531	445660	TVA DEDUCTIBLE			120540	20120531	BRULON Joseph	980,86	D			20130715		
ACH	ACHATS	ACH-86	20120531	624100	TRANSPORTS/ACHATS			120540	20120531	BRULON Joseph	5004,38	D			20130715		
ACH	ACHATS	ACH-87	20120601	401000	COLLECTIF FOURNISSEURS	X401JUIGNET	401JUIGNET   JUIGNET BG	120601	20120601	JUIGNET BG	2000	C			20130715		
ACH	ACHATS	ACH-87	20120601	601200	ACHATS SANS TAXES			120601	20120601	JUIGNET BG	2000	D			20130715		
ACH	ACHATS	ACH-88	20120601	401000	COLLECTIF FOURNISSEURS	X401DAHURON	401DAHURON   DAHURON BG	120602	20120601	DAHURON BG	1600	C			20130715		
ACH	ACHATS	ACH-88	20120601	601200	ACHATS SANS TAXES			120602	20120601	DAHURON BG	1600	D			20130715		
ACH	ACHATS	ACH-89	20120601	401000	COLLECTIF FOURNISSEURS	X401CPO	401CPO       CPO	120601	20120601	CPO FIOUL	1371,39	C			20130715		
ACH	ACHATS	ACH-89	20120601	445660	TVA DEDUCTIBLE			120601	20120601	CPO FIOUL	224,74	D			20130715		
ACH	ACHATS	ACH-89	20120601	602210	ACH.COMBUSTIBLES			120601	20120601	CPO FIOUL	1146,65	D			20130715		
ACH	ACHATS	ACH-90	20120604	401000	COLLECTIF FOURNISSEURS	X401TELECOM	401TELECOM   TELECOM	120602	20120604	TELECOM ORANGE	47,84	C			20130715		
ACH	ACHATS	ACH-90	20120604	445660	TVA DEDUCTIBLE			120602	20120604	TELECOM ORANGE	7,84	D			20130715		
ACH	ACHATS	ACH-90	20120604	626200	TELEPHONE			120602	20120604	TELECOM ORANGE	40	D			20130715		
ACH	ACHATS	ACH-91	20120606	401000	COLLECTIF FOURNISSEURS	X401MALHERBEP	401MALHERBEP CARROSSERIE MALHERBE	120603	20120606	CARROSSERIE MALHER	678,26	C			20130715		
ACH	ACHATS	ACH-91	20120606	445660	TVA DEDUCTIBLE			120603	20120606	CARROSSERIE MALHER	111,15	D			20130715		
ACH	ACHATS	ACH-91	20120606	615100	REPAR.MATERIEL TRANSPORT			120603	20120606	CARROSSERIE MALHER	567,11	D			20130715		
ACH	ACHATS	ACH-92	20120606	401000	COLLECTIF FOURNISSEURS	X401EDF	401EDF       EDF	120605	20120606	EDF	3569,12	C			20130715		
ACH	ACHATS	ACH-92	20120606	445660	TVA DEDUCTIBLE			120605	20120606	EDF	584,91	D			20130715		
ACH	ACHATS	ACH-92	20120606	606100	E.D.F.			120605	20120606	EDF	2984,21	D			20130715		
ACH	ACHATS	ACH-93	20120608	401000	COLLECTIF FOURNISSEURS	X401GFRROUPEYL	401GFRROUPEYLGFR ROUPEYROUX-LORGERIE	120630	20120608	GFR ROUPEYROUX-LOR	73068,95	C			20130715		
ACH	ACHATS	ACH-93	20120608	445660	TVA DEDUCTIBLE			120630	20120608	GFR ROUPEYROUX-LOR	4795	D			20130715		
ACH	ACHATS	ACH-93	20120608	601000	ACH.MATIERES PREMIERES			120630	20120608	GFR ROUPEYROUX-LOR	68500	D			20130715		
ACH	ACHATS	ACH-93	20120608	637700	TAXES			120630	20120608	GFR ROUPEYROUX-LOR	226,05	C			20130715		
ACH	ACHATS	ACH-94	20120613	401000	COLLECTIF FOURNISSEURS	X401TELECOM	401TELECOM   TELECOM	120606	20120613	TELECOM	112,46	C			20130715		
ACH	ACHATS	ACH-94	20120613	445660	TVA DEDUCTIBLE			120606	20120613	TELECOM	18,43	D			20130715		
ACH	ACHATS	ACH-94	20120613	626200	TELEPHONE			120606	20120613	TELECOM	94,03	D			20130715		
ACH	ACHATS	ACH-95	20120615	401000	COLLECTIF FOURNISSEURS	X401BRICOMARCH	401BRICOMARCHBRICOMARCHE	120604	20120615	BRICOMARCHE	3,6	C			20130715		
ACH	ACHATS	ACH-95	20120615	445660	TVA DEDUCTIBLE			120604	20120615	BRICOMARCHE	0,59	D			20130715		
ACH	ACHATS	ACH-95	20120615	615000	REPARATIONS MATERIEL			120604	20120615	BRICOMARCHE	3,01	D			20130715		
ACH	ACHATS	ACH-96	20120619	401000	COLLECTIF FOURNISSEURS	X401LAVENN	401LAVENN    LAVENNIER ETS	120607	20120619	LAVENNIER ETS	70,21	C			20130715		
ACH	ACHATS	ACH-96	20120619	445660	TVA DEDUCTIBLE			120607	20120619	LAVENNIER ETS	11,51	D			20130715		
ACH	ACHATS	ACH-96	20120619	615000	REPARATIONS MATERIEL			120607	20120619	LAVENNIER ETS	58,7	D			20130715		
ACH	ACHATS	ACH-97	20120620	401000	COLLECTIF FOURNISSEURS	X401FOUQUET	401FOUQUET   FOUQUET	120608	20120620	FOUQUET	70,27	C			20130715		
ACH	ACHATS	ACH-97	20120620	445660	TVA DEDUCTIBLE			120608	20120620	FOUQUET	11,52	D			20130715		
ACH	ACHATS	ACH-97	20120620	615500	ENTRETIEN CHANTIER			120608	20120620	FOUQUET	58,75	D			20130715		
ACH	ACHATS	ACH-98	20120622	401000	COLLECTIF FOURNISSEURS	X401ABF	401ABF       ABF	120609	20120622	ABF	718,56	C			20130715		
ACH	ACHATS	ACH-98	20120622	445660	TVA DEDUCTIBLE			120609	20120622	ABF	117,76	D			20130715		
ACH	ACHATS	ACH-98	20120622	615000	REPARATIONS MATERIEL			120609	20120622	ABF	600,8	D			20130715		
ACH	ACHATS	ACH-99	20120625	401000	COLLECTIF FOURNISSEURS	X401CCMB	401CCMB      C.C.M.B	120618	20120625	C.C.M.B	224,94	C			20130715		
ACH	ACHATS	ACH-99	20120625	445660	TVA DEDUCTIBLE			120618	20120625	C.C.M.B	36,86	D			20130715		
ACH	ACHATS	ACH-99	20120625	615000	REPARATIONS MATERIEL			120618	20120625	C.C.M.B	188,08	D			20130715		
ACH	ACHATS	ACH-100	20120625	401000	COLLECTIF FOURNISSEURS	X401CPO	401CPO       CPO	120619	20120625	CPO GAZOLE	1294,36	C			20130715		
ACH	ACHATS	ACH-100	20120625	445660	TVA DEDUCTIBLE			120619	20120625	CPO GAZOLE	212,12	D			20130715		
ACH	ACHATS	ACH-100	20120625	606120	CARBURANT			120619	20120625	CPO GAZOLE	1082,24	D			20130715		
ACH	ACHATS	ACH-101	20120625	401000	COLLECTIF FOURNISSEURS	X401FITECO	401FITECO    FITECO	120620	20120625	FITECO	282,02	C			20130715		
ACH	ACHATS	ACH-101	20120625	445660	TVA DEDUCTIBLE			120620	20120625	FITECO	46,22	D			20130715		
ACH	ACHATS	ACH-101	20120625	622600	HONORAIRES COMPTABLES			120620	20120625	FITECO	235,8	D			20130715		
ACH	ACHATS	ACH-102	20120628	401000	COLLECTIF FOURNISSEURS	X401TELECOM	401TELECOM   TELECOM	120610	20120628	TELECOM	39,72	C			20130715		
ACH	ACHATS	ACH-102	20120628	445660	TVA DEDUCTIBLE			120610	20120628	TELECOM	6,51	D			20130715		
ACH	ACHATS	ACH-102	20120628	626200	TELEPHONE			120610	20120628	TELECOM	33,21	D			20130715		
ACH	ACHATS	ACH-103	20120628	401000	COLLECTIF FOURNISSEURS	X401CEMEX	401CEMEX     CEMEX	120613	20120628	CEMEX	295,65	C			20130715		
ACH	ACHATS	ACH-103	20120628	445660	TVA DEDUCTIBLE			120613	20120628	CEMEX	48,45	D			20130715		
ACH	ACHATS	ACH-103	20120628	615000	REPARATIONS MATERIEL			120613	20120628	CEMEX	247,2	D			20130715		
ACH	ACHATS	ACH-104	20120630	401000	COLLECTIF FOURNISSEURS	X401THOREAU	401THOREAU   THOREAU	120611	20120630	THOREAU	73,57	C			20130715		
ACH	ACHATS	ACH-104	20120630	445660	TVA DEDUCTIBLE			120611	20120630	THOREAU	12,06	D			20130715		
ACH	ACHATS	ACH-104	20120630	615000	REPARATIONS MATERIEL			120611	20120630	THOREAU	61,51	D			20130715		
ACH	ACHATS	ACH-105	20120630	401000	COLLECTIF FOURNISSEURS	X401THOREAU	401THOREAU   THOREAU	120612	20120630	THOREAU AVOIR	22,68	D			20130715		
ACH	ACHATS	ACH-105	20120630	445660	TVA DEDUCTIBLE			120612	20120630	THOREAU AVOIR	3,72	C			20130715		
ACH	ACHATS	ACH-105	20120630	615000	REPARATIONS MATERIEL			120612	20120630	THOREAU AVOIR	18,96	C			20130715		
ACH	ACHATS	ACH-106	20120630	401000	COLLECTIF FOURNISSEURS	X401POINTP	401POINTP    POINT.P SUD	120614	20120630	POINT.P SUD	2097,26	C			20130715		
ACH	ACHATS	ACH-106	20120630	445660	TVA DEDUCTIBLE			120614	20120630	POINT.P SUD	343,7	D			20130715		
ACH	ACHATS	ACH-106	20120630	601300	ACHATS BOIS REVENTE			120614	20120630	POINT.P SUD	1753,56	D			20130715		
ACH	ACHATS	ACH-107	20120630	401000	COLLECTIF FOURNISSEURS	X401IN	401IN        INTERSERVICES	120615	20120630	INTERSERVICES	322,64	C			20130715		
ACH	ACHATS	ACH-107	20120630	445660	TVA DEDUCTIBLE			120615	20120630	INTERSERVICES	52,87	D			20130715		
ACH	ACHATS	ACH-107	20120630	615000	REPARATIONS MATERIEL			120615	20120630	INTERSERVICES	269,77	D			20130715		
ACH	ACHATS	ACH-108	20120630	401000	COLLECTIF FOURNISSEURS	X401QUINC	401QUINC     QUINCAILLERIE SARTHOISE	120616	20120630	QUINCAILLERIE SART	186,44	C			20130715		
ACH	ACHATS	ACH-108	20120630	445660	TVA DEDUCTIBLE			120616	20120630	QUINCAILLERIE SART	30,55	D			20130715		
ACH	ACHATS	ACH-108	20120630	615000	REPARATIONS MATERIEL			120616	20120630	QUINCAILLERIE SART	155,89	D			20130715		
ACH	ACHATS	ACH-109	20120630	401000	COLLECTIF FOURNISSEURS	X401SOPROMO	401SOPROMO   SOPROMO	120621	20120630	SOPROMO	215,28	C			20130715		
ACH	ACHATS	ACH-109	20120630	445660	TVA DEDUCTIBLE			120621	20120630	SOPROMO	35,28	D			20130715		
ACH	ACHATS	ACH-109	20120630	615000	REPARATIONS MATERIEL			120621	20120630	SOPROMO	180	D			20130715		
ACH	ACHATS	ACH-110	20120630	401000	COLLECTIF FOURNISSEURS	X401STB	401STB       S T B	120622	20120630	S T B	213,94	C			20130715		
ACH	ACHATS	ACH-110	20120630	445660	TVA DEDUCTIBLE			120622	20120630	S T B	35,06	D			20130715		
ACH	ACHATS	ACH-110	20120630	615000	REPARATIONS MATERIEL			120622	20120630	S T B	178,88	D			20130715		
ACH	ACHATS	ACH-111	20120630	401000	COLLECTIF FOURNISSEURS	X401STB	401STB       S T B	120623	20120630	S T B	2387,32	C			20130715		
ACH	ACHATS	ACH-111	20120630	445660	TVA DEDUCTIBLE			120623	20120630	S T B	391,23	D			20130715		
ACH	ACHATS	ACH-111	20120630	615000	REPARATIONS MATERIEL			120623	20120630	S T B	1996,09	D			20130715		
ACH	ACHATS	ACH-112	20120630	401000	COLLECTIF FOURNISSEURS	X401STB	401STB       S T B	120624	20120630	S T B	2051,8	C			20130715		
ACH	ACHATS	ACH-112	20120630	445660	TVA DEDUCTIBLE			120624	20120630	S T B	336,25	D			20130715		
ACH	ACHATS	ACH-112	20120630	615000	REPARATIONS MATERIEL			120624	20120630	S T B	1715,55	D			20130715		
ACH	ACHATS	ACH-113	20120630	401000	COLLECTIF FOURNISSEURS	X401HARDY	401HARDY     HARDY sarl	120625	20120630	HARDY Marc	1933,21	C			20130715		
ACH	ACHATS	ACH-113	20120630	445660	TVA DEDUCTIBLE			120625	20120630	HARDY Marc	316,81	D			20130715		
ACH	ACHATS	ACH-113	20120630	601100	ACHATS PALETTES			120625	20120630	HARDY Marc	1616,4	D			20130715		
ACH	ACHATS	ACH-114	20120630	401000	COLLECTIF FOURNISSEURS	X401CHARLES	401CHARLES   SARL CHARLES	120627	20120630	SARL CHARLES	10363,49	C			20130715		
ACH	ACHATS	ACH-114	20120630	445660	TVA DEDUCTIBLE			120627	20120630	SARL CHARLES	677,99	D			20130715		
ACH	ACHATS	ACH-114	20120630	601000	ACH.MATIERES PREMIERES			120627	20120630	SARL CHARLES	9685,5	D			20130715		
ACH	ACHATS	ACH-115	20120630	401000	COLLECTIF FOURNISSEURS	X401TOLLEMER	401TOLLEMER  SARL TOLLEMER Ph	120628	20120630	SARL TOLLEMER Ph	1355,3	C			20130715		
ACH	ACHATS	ACH-115	20120630	445660	TVA DEDUCTIBLE			120628	20120630	SARL TOLLEMER Ph	88,66	D			20130715		
ACH	ACHATS	ACH-115	20120630	601000	ACH.MATIERES PREMIERES			120628	20120630	SARL TOLLEMER Ph	1266,64	D			20130715		
ACH	ACHATS	ACH-116	20120630	401000	COLLECTIF FOURNISSEURS	X401BRULONJ	401BRULONJ   BRULON Joseph	120629	20120630	BRULON Joseph	11164,13	C			20130715		
ACH	ACHATS	ACH-116	20120630	445660	TVA DEDUCTIBLE			120629	20120630	BRULON Joseph	1829,57	D			20130715		
ACH	ACHATS	ACH-116	20120630	624100	TRANSPORTS/ACHATS			120629	20120630	BRULON Joseph	9334,56	D			20130715		
ACH	ACHATS	ACH-117	20120630	401000	COLLECTIF FOURNISSEURS	X401SCICHAMP	401SCICHAMP  SCI DU CHAMP LONG	120631	20120630	SCI DU CHAMP LONG	1094,34	C			20130715		
ACH	ACHATS	ACH-117	20120630	445660	TVA DEDUCTIBLE			120631	20120630	SCI DU CHAMP LONG	179,34	D			20130715		
ACH	ACHATS	ACH-117	20120630	613200	LOCATIONS IMMOBILIERES			120631	20120630	SCI DU CHAMP LONG	915	D			20130715		
ACH	ACHATS	ACH-118	20120701	401000	COLLECTIF FOURNISSEURS	X401GIRAR	401GIRAR     GIRARD BG	120701	20120701	GIRARD BG	10000	C			20130715		
ACH	ACHATS	ACH-118	20120701	601200	ACHATS SANS TAXES			120701	20120701	GIRARD BG	10000	D			20130715		
ACH	ACHATS	ACH-119	20120701	401000	COLLECTIF FOURNISSEURS	X401DUBOIS	401DUBOIS    DUBOIS BG	120702	20120701	DUBOIS BG	3000	C			20130715		
ACH	ACHATS	ACH-119	20120701	601200	ACHATS SANS TAXES			120702	20120701	DUBOIS BG	3000	D			20130715		
ACH	ACHATS	ACH-120	20120701	401000	COLLECTIF FOURNISSEURS	X401TELECOM	401TELECOM   TELECOM	120701	20120701	TELECOM INTERNET	52,35	C			20130715		
ACH	ACHATS	ACH-120	20120701	445660	TVA DEDUCTIBLE			120701	20120701	TELECOM INTERNET	8,58	D			20130715		
ACH	ACHATS	ACH-120	20120701	626200	TELEPHONE			120701	20120701	TELECOM INTERNET	43,77	D			20130715		
ACH	ACHATS	ACH-121	20120701	401000	COLLECTIF FOURNISSEURS	X401ROBIN	401ROBIN     TRANSPORTS ROBINEAU	120711	20120701	TRANSPORTS ROBINEA	4875,72	C			20130715		
ACH	ACHATS	ACH-121	20120701	445660	TVA DEDUCTIBLE			120711	20120701	TRANSPORTS ROBINEA	799,03	D			20130715		
ACH	ACHATS	ACH-121	20120701	615100	REPAR.MATERIEL TRANSPORT			120711	20120701	TRANSPORTS ROBINEA	4076,69	D			20130715		
ACH	ACHATS	ACH-122	20120701	401000	COLLECTIF FOURNISSEURS	X401VOISI	401VOISI     VOISIN BUCHERON	120733	20120701	VOISIN BUCHERON	583,68	C			20130715		
ACH	ACHATS	ACH-122	20120701	445660	TVA DEDUCTIBLE			120733	20120701	VOISIN BUCHERON	38,19	D			20130715		
ACH	ACHATS	ACH-122	20120701	610000	ABATTAGE - (5.50%)			120733	20120701	VOISIN BUCHERON	545,49	D			20130715		
ACH	ACHATS	ACH-123	20120706	401000	COLLECTIF FOURNISSEURS	X401EDF	401EDF       EDF	120702	20120706	EDF	3364,34	C			20130715		
ACH	ACHATS	ACH-123	20120706	445660	TVA DEDUCTIBLE			120702	20120706	EDF	551,35	D			20130715		
ACH	ACHATS	ACH-123	20120706	606100	E.D.F.			120702	20120706	EDF	2812,99	D			20130715		
ACH	ACHATS	ACH-124	20120709	401000	COLLECTIF FOURNISSEURS	X401DROUIN	401DROUIN    DROUIN BG	120738	20120709	DROUIN BG	2067,92	C			20130715		
ACH	ACHATS	ACH-124	20120709	445660	TVA DEDUCTIBLE			120738	20120709	DROUIN BG	135,92	D			20130715		
ACH	ACHATS	ACH-124	20120709	601000	ACH.MATIERES PREMIERES			120738	20120709	DROUIN BG	1941,71	D			20130715		
ACH	ACHATS	ACH-124	20120709	637700	TAXES			120738	20120709	DROUIN BG	9,71	C			20130715		
ACH	ACHATS	ACH-125	20120711	401000	COLLECTIF FOURNISSEURS	X401DIVERS	401DIVERS    DIVERS	120708	20120711	RESTO AUBERGE TUFF	61	C			20130715		
ACH	ACHATS	ACH-125	20120711	445660	TVA DEDUCTIBLE			120708	20120711	RESTO AUBERGE TUFF	3,99	D			20130715		
ACH	ACHATS	ACH-125	20120711	625100	FRAIS DE DEPLACEMENT			120708	20120711	RESTO AUBERGE TUFF	57,01	D			20130715		
ACH	ACHATS	ACH-126	20120713	401000	COLLECTIF FOURNISSEURS	X401TELECOM	401TELECOM   TELECOM	120731	20120713	TELECOM	113,43	C			20130715		
ACH	ACHATS	ACH-126	20120713	445660	TVA DEDUCTIBLE			120731	20120713	TELECOM	18,59	D			20130715		
ACH	ACHATS	ACH-126	20120713	626200	TELEPHONE			120731	20120713	TELECOM	94,84	D			20130715		
ACH	ACHATS	ACH-127	20120717	401000	COLLECTIF FOURNISSEURS	X401FITECO	401FITECO    FITECO	120721	20120717	FITECO	235,01	C			20130715		
ACH	ACHATS	ACH-127	20120717	445660	TVA DEDUCTIBLE			120721	20120717	FITECO	38,51	D			20130715		
ACH	ACHATS	ACH-127	20120717	622600	HONORAIRES COMPTABLES			120721	20120717	FITECO	196,5	D			20130715		
ACH	ACHATS	ACH-128	20120718	401000	COLLECTIF FOURNISSEURS	X401CCMB	401CCMB      C.C.M.B	120732	20120718	C.C.M.B	72,98	C			20130715		
ACH	ACHATS	ACH-128	20120718	445660	TVA DEDUCTIBLE			120732	20120718	C.C.M.B	11,96	D			20130715		
ACH	ACHATS	ACH-128	20120718	615000	REPARATIONS MATERIEL			120732	20120718	C.C.M.B	61,02	D			20130715		
ACH	ACHATS	ACH-129	20120719	401000	COLLECTIF FOURNISSEURS	X401CARREFO	401CARREFO   CARREFOUR MARKET	120703	20120719	CARREFOUR MARKET	48,57	C			20130715		
ACH	ACHATS	ACH-129	20120719	445660	TVA DEDUCTIBLE			120703	20120719	CARREFOUR MARKET	7,96	D			20130715		
ACH	ACHATS	ACH-129	20120719	615000	REPARATIONS MATERIEL			120703	20120719	CARREFOUR MARKET	40,61	D			20130715		
